Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
Season_05	hak5--0501--WontYouBeMyNeighbor--hd.h264.mp4	hak5--0501--WontYouBeMyNeighbor--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0501/hak5--0501--WontYouBeMyNeighbor--hd.h264.mp4	4d241727784e85c950690c65f517f14f	ad5eaf1552991e58b23934440960476ddfccefe3b6064c0a5124bb484ec96713
Season_05	hak5--0502--linux-tank-bot--hd.h264.mp4	hak5--0502--linux-tank-bot--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0502/hak5--0502--linux-tank-bot--hd.h264.mp4	ba956faa054fd1c6689fdbad6a0a27f5	36a6d83f597d9f7415b8a6c198aad39780babb2262170c9da12707f69f74b0ad
Season_05	hak5--0503--Service-Unavailable--hd.h264.mp4	hak5--0503--Service-Unavailable--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0503/hak5--0503--Service-Unavailable--hd.h264.mp4	88ba4b546b7efd5cc5d34ad8d607620d	ed91bf1188af48be1feb7399cba8e825a1a7479626da296d0b00975bc89a3f59
Season_05	hak5--0504--DNS-Tunneling--hd.h264.mp4	hak5--0504--DNS-Tunneling--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0504/hak5--0504--DNS-Tunneling--hd.h264.mp4	79d9d015f05ef277378c2d23a424466f	cfb0660fce54ebcb60d13fbc11f8b41768db36619aac5eaf65ef2a2f4bb15bff
Season_05	hak5--0505--monkey-business--hd.h264.mp4	hak5--0505--monkey-business--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0505/hak5--0505--monkey-business--hd.h264.mp4	89bbc40a6de49ca9fb80cd08c7338bcb	f9bafce4aa95219385a55876ed9ef4aa13c5512627c6bf1cac25065144ad1831
Season_05	hak5--0506--WiiHax--hd.h264.mp4	hak5--0506--WiiHax--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0506/hak5--0506--WiiHax--hd.h264.mp4	137d7c0a19f7b656c0a157db6af855fb	4fac2fdd285b37eeaaa3e2d3f1a6db0b351d0d5c13aed7545ccf7319f2e2f209
Season_05	hak5--0507--The-Bad-90s-Show--hd.h264.mp4	hak5--0507--The-Bad-90s-Show--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0507/hak5--0507--The-Bad-90s-Show--hd.h264.mp4	c0edbc68629683cf0995525ef18f79bb	3b0e329a2fd99b59dcb1e412cbff8233e513d9c0e200e60dff229f1703313361
Season_05	hak5--0508--Confickerdoodles--hd.h264.mp4	hak5--0508--Confickerdoodles--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0508/hak5--0508--Confickerdoodles--hd.h264.mp4	4acbb472b4c3c44d022f777857e16613	4997f473eb056ebdd4347f9c2191952044b23546b18b7647494a8b901b40f7e0
Season_05	hak5--0509--lounge-edition--hd.h264.mp4	hak5--0509--lounge-edition--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0509/hak5--0509--lounge-edition--hd.h264.mp4	8105bb992a391f800d014f5409b514cd	f321f3aae5f7e7d6c7bc8ee01d323d6fd3fafd7f20f3771b742401586ae3a3a9
Season_05	hak5--0510--Virtualization-and-Emulation--hd.h264.mp4	hak5--0510--Virtualization-and-Emulation--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0510/hak5--0510--Virtualization-and-Emulation--hd.h264.mp4	134645b9ac7f25866964ea965d636dcb	5637ab5d37da1fc3ac06e3d82a071c8f14ae9fa484ecc990d9639ed8bfc81973
Season_05	hak5--0511--netcat-virtualization-wordpress--hd.h264.mp4	hak5--0511--netcat-virtualization-wordpress--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0511/hak5--0511--netcat-virtualization-wordpress--hd.h264.mp4	2886020a1dbd2805c94e7b2348b4800b	c550c65fb67ccd399dc49dbd3a16abcae6489e868d4b99e8bfc68dc58e5ec483
Season_05	hak5--0512--RGB--hd.h264.mp4	hak5--0512--RGB--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0512/hak5--0512--RGB--hd.h264.mp4	7654408ff0fb9a386b08831e4f43222b	057e7060f059073a741c436abd612c2926a8f9aec22a2df88a8eb362389fd321
Season_05	hak5--0513--DualCore--hd.h264.mp4	hak5--0513--DualCore--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0513/hak5--0513--DualCore--hd.h264.mp4	cda77f50015bab66adcd530378111401	cf78e0d835d6e69ccb37dfbfb41864247fae23cc13e2f00d3d01a4cee5694d17
Season_05	hak5--0514--mubix--hd.h264.mp4	hak5--0514--mubix--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0514/hak5--0514--mubix--hd.h264.mp4	8118a7ce511e3a3755126985baad4d72	82ba0a51a4afce21ddb3faf9549f83cc701f456f28b630fed47a3d184d669c30
Season_05	hak5--0515--cutter--hd.h264.mp4	hak5--0515--cutter--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0515/hak5--0515--cutter--hd.h264.mp4	7469379a0ed71225179b985fd449a536	74884af7f49e4146d862c17ec44bda0a7a4fc242131650e4f69445383177fe57
Season_05	hak5--0516--fourtytwo--hd.h264.mp4	hak5--0516--fourtytwo--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0516/hak5--0516--fourtytwo--hd.h264.mp4	eb19636ce633ab3a5e5a43d8ef969fb6	bd1c9c8ceb01191e9d474d6c0db5f904241781ce08c7da36414b2fe743fec192
Season_05	hak5--0517--hoboken--hd.h264.mp4	hak5--0517--hoboken--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0517/hak5--0517--hoboken--hd.h264.mp4	422732ac817ca9791047553b77159065	2590d1fe4ab9195cdf548e3a7ea3f65d3217a6a2de7cfca98581971e0772bd9a
Season_05	hak5--0518--crackwpa--hd.h264.mp4	hak5--0518--crackwpa--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0518/hak5--0518--crackwpa--hd.h264.mp4	9518605374ac7aa10cf5eecfa2d589af	58d86cf6d7bc48c3db8d0ef5d064aa33709b1e93c8bd9b0ef971cda264e4a106
Season_05	hak5--0519--whitebox--hd.h264.mp4	hak5--0519--whitebox--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0519/hak5--0519--whitebox--hd.h264.mp4	cdeff4ab62e15cc3eb5290eb14795103	c2c2104e0f02997b03ce1c485d2ca3fe90575d9638a1c80585ed2b6356249e59
