Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
.	wifi_pineapple_dev_hangout_2013-10-16.mp4	wifi_pineapple_dev_hangout_2013-10-16.mp4	http://pkvpn.com/hak5/specials/wifi_pineapple_dev_hangout_2013-10-16.mp4	a6894ba4aaaeeb0ef7e6be4e117f0261	079dfe3fc73b3b760ee63e44aaf8b0d09835c79d579cb4c524957dc4f40a01dd
.	wifi_pineapple_hangout_2013-08-08.mp4	wifi_pineapple_hangout_2013-08-08.mp4	http://pkvpn.com/hak5/specials/wifi_pineapple_hangout_2013-08-08.mp4	3af932b4c1fa8818de66fa72918bd195	b312138975802da9db4be2ce82953cf37d3b75a9bb88723f2d17e8478701763c
.	pineapple_build.mp4	pineapple_build.mp4	http://pkvpn.com/hak5/specials/pineapple_build.mp4	9855f724151958558d76770c1c9db5e1	fd3bf4b7f9a96c58af0b02b38103e678a67de818d49f52752225c66c4b203970
.	usb_rubber_ducky_case_mod.mp4	usb_rubber_ducky_case_mod.mp4	http://pkvpn.com/hak5/specials/usb_rubber_ducky_case_mod.mp4	51b1f34612ae4fe5b9a2dc52bc80f121	1c886aa4b5076dfdf8cd218db7a8fff606211ab5ed263b738da677b4359d6ecf
.	ducky_quack_start_guide.mp4	ducky_quack_start_guide.mp4	http://pkvpn.com/hak5/specials/ducky_quack_start_guide.mp4	033be3a5b9d5c1a27c71ddf0d4e3be02	652349b754cb8bb1829b84ed4edf021dbf808ce0d03cd5ee0fbc531a05963543
