Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
.	hak5--haktip--0017--wifi-frames--hd720p30.h264.mp4	hak5--haktip--0017--wifi-frames--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0017/hak5--haktip--0017--wifi-frames--hd720p30.h264.mp4	4e99a9dfb16a0c215d12476538063ddb	369ee4c10c71fb09f50d1812702ca42323827bb847b1cf6926b77bae679cdc77
.	hak5--haktip--0018--rehaktwo--hd720p30.h264.mp4	hak5--haktip--0018--rehaktwo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0018/hak5--haktip--0018--rehaktwo--hd720p30.h264.mp4	eba8a992ec587324e87964428a29db2d	a9e77743e88142703a8895c148351525e70b74b33aefc9a7f4b5ddc5cecb23e3
.	hak5--haktip--0019--beacons--hd720p30.h264.mp4	hak5--haktip--0019--beacons--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0019/hak5--haktip--0019--beacons--hd720p30.h264.mp4	887409a4ebbc99136a8fe5f464bb6b68	3594d61d2f6c106c99fb9bd4c571e2140ed45ee366a6bdbb01e636cf7d690630
.	hak5--haktip--0020--yourpasshere--hd720p30.h264.mp4	hak5--haktip--0020--yourpasshere--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0020/hak5--haktip--0020--yourpasshere--hd720p30.h264.mp4	2307e795fe182167fc2eacf0e90384a0	a97de41c1442e4a1d204dc5ecc5e1f1a5920d4d0f6d654929c3a01a87056988a
.	hak5--haktip--0021--baconbeacons--hd720p30.h264.mp4	hak5--haktip--0021--baconbeacons--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0021/hak5--haktip--0021--baconbeacons--hd720p30.h264.mp4	a793e9470e15b0356cdb830c34640e5a	06e439f48a5b5c2cad8e25dd909f59d10e7198cc77cea25392f48017e64930f9
.	hak5--haktip--0022--systemmaintenance--hd720p30.h264.mp4	hak5--haktip--0022--systemmaintenance--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0022/hak5--haktip--0022--systemmaintenance--hd720p30.h264.mp4	18a3d3cee74f3e05c1bdb890f81ce644	012c0667a1e7a31b16a6e3e9d81e2c51fdb004985a2e4fc8eb682a1ad7fc38a9
.	hak5--haktip--0023--probesomting--hd720p30.h264.mp4	hak5--haktip--0023--probesomting--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0023/hak5--haktip--0023--probesomting--hd720p30.h264.mp4	4b25d93e8c9a248f39f656ef1ab4ff59	c9b8176a6e3058ff23faa5cd3a30062810e46946c5d21e2c908ece4a865bacb9
.	hak5--haktip--0024--easeus--hd720p30.h264.mp4	hak5--haktip--0024--easeus--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0024/hak5--haktip--0024--easeus--hd720p30.h264.mp4	e8601a71807c28e693a966084c218932	a06aca87a24afb2d36f8414b2776c1b0adfc95796de926bf8ea1ba09785d45aa
.	hak5--haktip--0025--markwuergler--hd720p30.h264.mp4	hak5--haktip--0025--markwuergler--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0025/hak5--haktip--0025--markwuergler--hd720p30.h264.mp4	37b95d429427ee6ae5dc5a41095825be	286a51e6df1977c8b0b97abdb66c337dcc145e0bfdc819cd746244ab15b7f97e
.	hak5--haktip--0026--quadshot--hd720p30.h264.mp4	hak5--haktip--0026--quadshot--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0026/hak5--haktip--0026--quadshot--hd720p30.h264.mp4	05319c020f7e2a8876a2adb437c6ae1d	03c80d9951ccc9fecde9d4ec7c1249889c8de9d9c8332b5b925fa7b35dd30ae3
.	hak5--haktip--0027--morejailbreak--hd720p30.h264.mp4	hak5--haktip--0027--morejailbreak--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0027/hak5--haktip--0027--morejailbreak--hd720p30.h264.mp4	92aac3f47c9a0372332f1ce366610a93	69431136bfb825e27438057cd850e333f6f363df0dbd99611bf2433478c50337
.	hak5--haktip--0028--chrome_sec_ext--hd720p30.h264.mp4	hak5--haktip--0028--chrome_sec_ext--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0028/hak5--haktip--0028--chrome_sec_ext--hd720p30.h264.mp4	6279a1ac700bc93be352441ab216614f	b480e2e17974b095a995cc0c6f66ef6974b1264c876566dbd8930549aed022c8
.	hak5--haktip--0029--cyberwarface--hd720p30.h264.mp4	hak5--haktip--0029--cyberwarface--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0029/hak5--haktip--0029--cyberwarface--hd720p30.h264.mp4	92f7e3f64fb99d57c0bb01063ac1ece6	a16b2e16b06c21298855d75971af3f03ad5dca4fc6817a6783dc4fa158d68076
.	hak5--haktip--0030--lostmydrive--hd720p30.h264.mp4	hak5--haktip--0030--lostmydrive--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0030/hak5--haktip--0030--lostmydrive--hd720p30.h264.mp4	8d4302cdce51103afece86f8235bfc94	0a57f84171acaf3ff222548ff69b3620065efc7234de35811c29c292726b8fc4
.	hak5--haktip--0031--x11scripts--hd720p30.h264.mp4	hak5--haktip--0031--x11scripts--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0031/hak5--haktip--0031--x11scripts--hd720p30.h264.mp4	fba14845f41c8ae02e7558076697a1e2	33e5b7f037dd3e7c7e2337d980f975962155832efd9e81057b22113bf539637d
.	hak5--haktip--0032--windowsoptlist--hd720p30.h264.mp4	hak5--haktip--0032--windowsoptlist--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0032/hak5--haktip--0032--windowsoptlist--hd720p30.h264.mp4	e16994fd7304a0240b22a5d68bf2aa27	34c5c0442ce93604d7cc58b77d76c8c8c4200ba9f9ba5e1d31be7b0c5b0687e0
.	hak5--haktip--0033--httrack--hd720p30.h264.mp4	hak5--haktip--0033--httrack--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0033/hak5--haktip--0033--httrack--hd720p30.h264.mp4	3d6f4951e2df56d41c6478b592aa8f50	cf38fa1241d14ac483a367b2e4f4f0357741de02a7977b2d6a1c3ad464451eec
.	hak5--haktip--0034--cameyo--hd720p30.h264.mp4	hak5--haktip--0034--cameyo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0034/hak5--haktip--0034--cameyo--hd720p30.h264.mp4	5ec09f05cced333da9e94747ea135e6d	fecc0b66db63912504d714af2989948aea611c7f588c1bc40ea9243a66bcbb72
.	hak5--haktip--0035--icmpyouknowme--hd720p30.h264.mp4	hak5--haktip--0035--icmpyouknowme--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0035/hak5--haktip--0035--icmpyouknowme--hd720p30.h264.mp4	40e1d9fb321771fd3ce377d8a555bbfd	010dbe1530872ddd23e799c8e15e111897f028da2fe06d78e05a1a5e9d3e572b
.	hak5--haktip--0036--networxforyoutoo--hd720p30.h264.mp4	hak5--haktip--0036--networxforyoutoo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0036/hak5--haktip--0036--networxforyoutoo--hd720p30.h264.mp4	2cfa7dae4455397f4b2914ca736312af	ba6f39ec50bbcffd1b180305c06d8517914279aec25a307f866d1233cabafb42
.	hak5--haktip--0037--bashmashing--large.h264.mp4	hak5--haktip--0037--bashmashing--large.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0037/hak5--haktip--0037--bashmashing--large.h264.mp4	c7255f6de2d5dbb1758982054f289370	71a25eea4e7cef0ac995b7ff5f42be92b949bf73c431771c1276551e9215579a
